order_id,order_date,customer_id,customer_segment,product,category,region,channel,quantity,unit_price,discount,cost,revenue,profit
ORD-108318,2024-12-14,CUST-00854,Consumer,Dior Sauvage 100ml,Beauty,France,Retail Store,1,148.57,0.1,66.86,133.71,66.85
ORD-108319,2024-12-14,CUST-00871,Consumer,AirPods Pro 2,Electronics,United States,Marketplace,1,215.89,0.0,129.54,215.89,86.35
ORD-108320,2024-12-14,CUST-00843,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Retail Store,1,146.95,0.0,66.13,146.95,80.82
ORD-108321,2024-12-14,CUST-01022,Consumer,Nike Air Max 270,Fashion,India,Retail Store,1,139.75,0.0,76.86,139.75,62.89
ORD-108322,2024-12-14,CUST-00111,Consumer,Kindle Paperwhite,Others,Germany,Online,1,140.59,0.0,98.41,140.59,42.18
ORD-108323,2024-12-14,CUST-01200,Consumer,Levi's 501 Jeans,Fashion,Australia,Online,5,79.61,0.0,191.05,398.03,206.98
ORD-108324,2024-12-14,CUST-00983,Consumer,Dyson V15 Vacuum,Home & Kitchen,France,Online,4,620.79,0.0,1738.21,2483.15,744.94
ORD-108325,2024-12-14,CUST-00115,Consumer,MacBook Air M2,Electronics,Brazil,Marketplace,3,1130.08,0.0,2644.38,3390.23,745.85
ORD-108326,2024-12-14,CUST-01069,Consumer,Lego Millennium Falcon  ,Others,France,Marketplace,1,174.09,0.0,118.38,174.09,55.71
ORD-108327,2024-12-14,CUST-00006,Consumer,Samsung Galaxy S24,Electronics,Germany,Retail Store,3,876.14,0.1,1945.02,2365.57,420.55
ORD-108328,2024-12-14,CUST-00928,Consumer,iPhone 15 Pro Max,Electronics,United States,Online,1,1127.58,0.0,811.85,1127.58,315.73
ORD-108329,2024-12-14,CUST-00357,Consumer,Sony WH-1000XM5,Electronics,Germany,Retail Store,1,318.77,0.0,207.2,318.77,111.57
ORD-108330,2024-12-14,CUST-00983,Small Business,Kindle Paperwhite,Others,United Kingdom,Retail Store,2,130.54,0.0,182.76,261.08,78.32
ORD-108331,2024-12-14,CUST-01196,Consumer,MacBook Air M2,Electronics,United States,Retail Store,1,1204.73,0.0,939.69,1204.73,265.04
ORD-108332,2024-12-14,CUST-01284,Corporate,Samsung Galaxy S24,Electronics,United States,Online,2,897.51,0.05,1328.32,1705.28,376.96
ORD-108333,2024-12-14,CUST-00834,Consumer,Sony WH-1000XM5,Electronics,France,Online,1,308.63,0.0,200.61,308.63,108.02
ORD-108334,2024-12-14,CUST-01150,Consumer,Dior Sauvage 100ml,Beauty,India,Retail Store,1,128.08,0.0,57.64,128.08,70.44
ORD-108335,2024-12-14,CUST-00369,Consumer,Dior Sauvage 100ml,Beauty,United States,Marketplace,3,150.37,0.0,203.0,451.11,248.11
ORD-108336,2024-12-14,CUST-00983,Consumer,Samsung Galaxy S24,Electronics,United Arab Emirates,Online,1,867.39,0.0,641.87,867.39,225.52
ORD-108337,2024-12-14,CUST-01003,Consumer,Sony WH-1000XM5,Electronics,Brazil,Wholesale,1,323.98,0.0,210.59,323.98,113.39
ORD-108338,2024-12-14,CUST-00983,Corporate,AirPods Pro 2,Electronics,Canada,Wholesale,2,224.34,0.25,269.21,336.51,67.3
ORD-108339,2024-12-14,CUST-00170,Corporate,MacBook Air M2,Electronics,Japan,Retail Store,2,1233.72,0.0,1924.6,2467.44,542.84
ORD-108340,2024-12-14,CUST-01024,Small Business,MacBook Air M2,Electronics,Canada,Online,2,1289.39,0.0,2011.44,2578.77,567.33
ORD-108341,2024-12-14,CUST-01124,Consumer,Sony WH-1000XM5,Electronics,France,Retail Store,5,327.61,0.0,1064.74,1638.06,573.32
ORD-108342,2024-12-14,CUST-01170,Consumer,Sony WH-1000XM5,Electronics,Canada,Online,1,333.92,0.0,217.05,333.92,116.87
ORD-108343,2024-12-14,CUST-00983,Consumer,Adidas Ultraboost,Fashion,United Arab Emirates,Marketplace,1,164.16,0.1,95.21,147.74,52.53
ORD-108344,2024-12-14,CUST-00808,Consumer,Dyson V15 Vacuum,Home & Kitchen,United States,Online,3,655.05,0.0,1375.6,1965.15,589.55
ORD-108345,2024-12-14,CUST-00556,Consumer,Levi's 501 Jeans,Fashion,United Kingdom,Online,1,81.36,0.0,39.05,81.36,42.31
ORD-108346,2024-12-14,CUST-00229,Small Business,AirPods Pro 2,Electronics,Pakistan,Retail Store,5,217.43,0.0,652.28,1087.14,434.86
ORD-108347,2024-12-14,CUST-00402,Corporate,MacBook Air M2,Electronics,United States,Retail Store,1,1082.36,0.05,844.24,1028.24,184.0
ORD-108348,2024-12-14,CUST-00983,Consumer,MacBook Air M2,Electronics,Germany,Online,1,1237.55,0.25,965.29,928.17,-37.12
ORD-108349,2024-12-14,CUST-00796,Consumer,MacBook Air M2,Electronics,United States,Online,1,1171.18,0.0,913.52,1171.18,257.66
ORD-108350,2024-12-14,CUST-00556,Corporate,IKEA Malm Desk,Home & Kitchen,United States,Wholesale,4,128.42,0.1,308.22,462.33,154.11
ORD-108351,2024-12-14,CUST-00489,Corporate,MacBook Air M2,Electronics,United States,Online,2,1143.21,0.0,1783.41,2286.42,503.01
ORD-108352,2024-12-14,CUST-00004,Consumer,AirPods Pro 2,Electronics,India,Wholesale,3,222.79,0.05,401.02,634.96,233.94
ORD-108353,2024-12-14,CUST-00983,Consumer,MacBook Air M2,Electronics,India,Online,1,1232.92,0.0,961.68,1232.92,271.24
ORD-108354,2024-12-14,CUST-00831,Small Business,MacBook Air M2,Electronics,United States,Retail Store,1,1128.53,0.0,880.25,1128.53,248.28
ORD-108355,2024-12-14,CUST-00341,Consumer,IKEA Malm Desk,Home & Kitchen,United Kingdom,Online,1,136.69,0.0,82.01,136.69,54.68
ORD-108356,2024-12-14,CUST-00406,Consumer,Dior Sauvage 100ml,Beauty,Canada,Online,3,145.08,0.0,195.85,435.23,239.38
ORD-108357,2024-12-14,CUST-00887,Consumer,Nike Air Max 270,Fashion,United States,Online,1,156.59,0.05,86.12,148.76,62.64
ORD-108358,2024-12-14,CUST-01023,Consumer,Zara Wool Coat,Fashion,Japan,Online,1,189.08,0.1,98.32,170.17,71.85
ORD-108359,2024-12-14,CUST-00332,Consumer,Zara Wool Coat,Fashion,United States,Online,3,196.25,0.0,306.15,588.76,282.61
ORD-108360,2024-12-14,CUST-00983,Corporate,Dior Sauvage 100ml,Beauty,United States,Retail Store,1,152.56,0.0,68.65,152.56,83.91
ORD-108361,2024-12-15,CUST-01141,Corporate,iPhone 15 Pro Max,Electronics,United States,Online,1,1110.23,0.0,799.36,1110.23,310.87
ORD-108362,2024-12-15,CUST-00983,Consumer,MacBook Air M2,Electronics,United States,Online,1,1243.44,0.0,969.88,1243.44,273.56
ORD-108363,2024-12-15,CUST-00316,Corporate,Dior Sauvage 100ml,Beauty,Germany,Online,1,157.24,0.0,70.76,157.24,86.48
ORD-108364,2024-12-15,CUST-01087,Small Business,Lego Millennium Falcon,Others,Canada,Online,1,165.81,0.0,112.75,165.81,53.06
ORD-108365,2024-12-15,CUST-01035,Corporate,Nespresso Vertuo,Home & Kitchen,United States,Marketplace,1,180.5,0.0,120.93,180.5,59.57
ORD-108366,2024-12-15,CUST-00620,Corporate,Dior Sauvage 100ml,Beauty,United Kingdom,Retail Store,1,146.39,0.0,65.88,146.39,80.51
ORD-108367,2024-12-15,CUST-00983,Corporate,MacBook Air M2,Electronics,United Kingdom,Online,5,1108.82,0.0,4324.41,5544.12,1219.71
ORD-108368,2024-12-15,CUST-00742,Consumer,iPhone 15 Pro Max,Electronics,France,Online,2,1104.88,0.05,1591.02,2099.26,508.24
ORD-108369,2024-12-15,CUST-00840,Consumer,Peloton Dumbbells,Sports,India,Online,3,94.53,0.0,184.34,283.6,99.26
ORD-108370,2024-12-15,CUST-00276,Consumer,MacBook Air M2,Electronics,Japan,Retail Store,1,1157.17,0.0,902.59,1157.17,254.58
ORD-108371,2024-12-15,CUST-00803,Consumer,MacBook Air M2,Electronics,United States,Retail Store,3,1159.27,0.25,2712.68,2608.35,-104.33
ORD-108372,2024-12-15,CUST-00983,Small Business,Zara Wool Coat,Fashion,Australia,Wholesale,2,188.63,0.0,196.17,377.25,181.08
ORD-108373,2024-12-15,CUST-00979,Consumer,Nike Air Max 270  ,Fashion,France,Online,1,153.15,0.0,84.23,153.15,68.92
ORD-108374,2024-12-15,CUST-00943,Consumer,Dior Sauvage 100ml,Beauty,Japan,Marketplace,1,144.86,0.0,65.19,144.86,79.67
ORD-108375,2024-12-15,CUST-00076,Small Business,MacBook Air M2,Electronics,Brazil,Retail Store,2,1271.6,0.0,1983.69,2543.19,559.5
ORD-108376,2024-12-15,CUST-01387,Consumer,MacBook Air M2,Electronics,Pakistan,Wholesale,1,1086.83,0.05,847.73,1032.49,184.76
ORD-108377,2024-12-15,CUST-00132,Small Business,Samsung Galaxy S24,Electronics,United Kingdom,Retail Store,2,867.07,0.0,1283.26,1734.13,450.87
ORD-108378,2024-12-15,CUST-00762,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Online,1,138.82,0.0,62.47,138.82,76.35
ORD-108379,2024-12-15,CUST-00983,Consumer,Dyson V15 Vacuum,Home & Kitchen,United Arab Emirates,Retail Store,1,708.45,0.05,495.92,673.03,177.11
ORD-108380,2024-12-15,CUST-00141,Consumer,Dyson V15 Vacuum,Home & Kitchen,United States,Online,1,593.14,0.05,415.2,563.48,148.28
ORD-108381,2024-12-15,CUST-01182,Corporate,MacBook Air M2,Electronics,United States,Marketplace,2,1217.41,0.0,1899.17,2434.83,535.66
ORD-108382,2024-12-15,CUST-00087,Corporate,MacBook Air M2,Electronics,Pakistan,Online,3,1159.45,0.0,2713.11,3478.35,765.24
ORD-108383,2024-12-15,CUST-00148,Consumer,IKEA Malm Desk,Home & Kitchen,Canada,Online,2,126.25,0.0,151.5,252.5,101.0
ORD-108384,2024-12-15,CUST-01287,Consumer,Dior Sauvage 100ml,Beauty,United States,Marketplace,2,145.49,0.0,130.94,290.98,160.04
ORD-108385,2024-12-15,CUST-00910,Consumer,MacBook Air M2,Electronics,Canada,Online,2,1130.02,0.05,1762.84,2147.05,384.21
ORD-108386,2024-12-15,CUST-00627,Consumer,Sony WH-1000XM5,Electronics,United States,Retail Store,1,321.26,0.0,208.82,321.26,112.44
ORD-108387,2024-12-15,CUST-00199,Corporate,Dior Sauvage 100ml,Beauty,United States,Online,1,142.88,0.1,64.3,128.6,64.3
ORD-108388,2024-12-15,CUST-00232,Consumer,Dior Sauvage 100ml,Beauty,United States,Online,3,145.6,0.0,196.56,436.79,240.23
ORD-108389,2024-12-15,CUST-01310,Consumer,MacBook Air M2,Electronics,Japan,Online,2,1138.92,0.25,1776.72,1708.38,-68.34
ORD-108390,2024-12-15,CUST-01266,Consumer,MacBook Air M2,Electronics,United States,Online,2,1156.15,0.0,1803.6,2312.31,508.71
ORD-108391,2024-12-15,CUST-01087,Consumer,Dior Sauvage 100ml,Beauty,Brazil,Retail Store,1,144.21,0.0,64.9,144.21,79.31
ORD-108392,2024-12-15,CUST-01255,Consumer,IKEA Malm Desk,Home & Kitchen,United Kingdom,Online,1,124.12,0.0,74.47,124.12,49.65
ORD-108393,2024-12-15,CUST-00667,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Online,1,325.15,0.1,211.35,292.64,81.29
ORD-108394,2024-12-15,CUST-00132,Small Business,Dior Sauvage 100ml,Beauty,Japan,Online,3,143.56,0.25,193.81,323.02,129.21
ORD-108395,2024-12-15,CUST-00269,Consumer,Instant Pot Duo,Home & Kitchen,Germany,Online,2,110.08,0.05,136.5,209.16,72.66
ORD-108396,2024-12-15,CUST-00620,Consumer,AirPods Pro 2,Electronics,Germany,Retail Store,1,220.95,0.0,132.57,220.95,88.38
ORD-108397,2024-12-15,CUST-00749,Small Business,iPad Air 5,Electronics,Germany,Online,2,591.64,0.0,899.3,1183.29,283.99
ORD-108398,2024-12-15,CUST-00709,Corporate,MacBook Air M2,Electronics,Canada,Online,1,1079.99,0.0,842.39,1079.99,237.6
ORD-108399,2024-12-15,CUST-00983,Corporate,Sony WH-1000XM5  ,Electronics,Germany,Wholesale,1,322.28,0.0,209.48,322.28,112.8
ORD-108400,2024-12-15,CUST-00142,Small Business,MacBook Air M2,Electronics,India,Online,2,1208.73,0.1,1885.62,2175.71,290.09
ORD-108401,2024-12-15,CUST-00497,Consumer,Nike Air Max 270,Fashion,United Kingdom,Online,1,135.2,0.0,74.36,135.2,60.84
ORD-108402,2024-12-16,CUST-01117,Consumer,Samsung Galaxy S24  ,Electronics,Australia,Retail Store,1,882.87,0.05,653.32,838.73,185.41
ORD-108403,2024-12-16,CUST-00108,Consumer,iPhone 15 Pro Max,Electronics,Australia,Retail Store,3,1091.01,0.0,2356.59,3273.04,916.45
ORD-108404,2024-12-16,CUST-01112,Consumer,Wilson Tennis Racket,Sports,Brazil,Retail Store,1,201.36,0.0,124.84,201.36,76.52
ORD-108405,2024-12-16,CUST-00121,Corporate,MacBook Air M2,Electronics,United States,Retail Store,1,1211.12,0.0,944.67,1211.12,266.45
ORD-108406,2024-12-16,CUST-01087,Consumer,Sony WH-1000XM5,Electronics,India,Online,2,332.51,0.05,432.26,631.76,199.5
ORD-108407,2024-12-16,CUST-00795,Corporate,La Mer Cream 60ml,Beauty,United States,Online,1,343.89,0.05,171.95,326.7,154.75
ORD-108408,2024-12-16,CUST-01072,Consumer,Samsung Galaxy S24,Electronics,Australia,Online,2,907.64,0.0,1343.31,1815.28,471.97
ORD-108409,2024-12-16,CUST-00556,Consumer,Nike Air Max 270,Fashion,United Arab Emirates,Retail Store,1,137.89,0.0,75.84,137.89,62.05
ORD-108410,2024-12-16,CUST-00732,Corporate,Dell XPS 13,Electronics,United States,Marketplace,1,1067.04,0.0,874.98,1067.04,192.06
ORD-108411,2024-12-16,CUST-00717,Consumer,Adidas Ultraboost,Fashion,United States,Retail Store,1,169.35,0.1,98.22,152.42,54.2
ORD-108412,2024-12-16,CUST-01138,Small Business,Dyson V15 Vacuum,Home & Kitchen,United Kingdom,Marketplace,2,623.53,0.15,872.94,1060.0,187.06
ORD-108413,2024-12-16,CUST-00983,Small Business,Dell XPS 13,Electronics,France,Marketplace,1,1061.21,0.05,870.19,1008.15,137.96
ORD-108414,2024-12-16,CUST-00280,Consumer,Apple Watch Series 9,Sports,United States,Retail Store,1,442.99,0.0,323.38,442.99,119.61
ORD-108415,2024-12-16,CUST-00418,Corporate,Dyson V15 Vacuum,Home & Kitchen,,Online,1,658.34,0.0,460.84,658.34,197.5
ORD-108416,2024-12-16,CUST-00915,,MacBook Air M2,Electronics,Canada,Online,2,1227.55,0.0,1914.99,2455.11,540.12
ORD-108417,2024-12-16,CUST-01276,Corporate,Nike Air Max 270,Fashion,United Kingdom,Wholesale,1,142.61,0.0,78.43,142.61,64.18
ORD-108418,2024-12-16,CUST-00814,Consumer,Samsung Galaxy S24,Electronics,Germany,Wholesale,3,958.45,0.0,2127.76,2875.36,747.6
ORD-108419,2024-12-16,CUST-00695,Consumer,MacBook Air M2,Electronics,Germany,Marketplace,1,1134.57,0.0,884.97,1134.57,249.6
ORD-108420,2024-12-16,CUST-00336,Small Business,Apple Watch Series 9,Sports,United States,Marketplace,2,403.18,0.0,588.65,806.37,217.72
ORD-108421,2024-12-16,CUST-01115,Corporate,Samsung Galaxy S24,Electronics,United States,Online,1,853.3,0.0,631.44,853.3,221.86
ORD-108422,2024-12-16,CUST-00852,Consumer,Sony WH-1000XM5,Electronics,Canada,Online,1,298.41,0.15,193.96,253.65,59.69
ORD-108423,2024-12-16,CUST-00840,Corporate,Samsung Galaxy S24,Electronics,Pakistan,Retail Store,2,943.33,0.0,1396.13,1886.66,490.53
ORD-108424,2024-12-16,CUST-00646,Consumer,La Mer Cream 60ml,Beauty,France,Online,1,353.17,0.0,176.59,353.17,176.58
ORD-108425,2024-12-16,CUST-00308,Corporate,Samsung Galaxy S24,Electronics,France,Online,3,905.77,0.1,2010.8,2445.57,434.77
ORD-108426,2024-12-16,CUST-00021,Small Business,Nike Air Max 270,Fashion,India,Online,3,150.55,0.0,248.4,451.64,203.24
ORD-108427,2024-12-16,CUST-00560,Consumer,AirPods Pro 2,Electronics,United States,Wholesale,1,232.71,0.1,139.62,209.44,69.82
ORD-108428,2024-12-16,CUST-01171,Consumer,La Mer Cream 60ml,Beauty,United Kingdom,Online,1,366.95,0.0,183.47,366.95,183.48
ORD-108429,2024-12-16,CUST-00202,Consumer,Samsung Galaxy S24,Electronics,Pakistan,Retail Store,1,934.87,0.15,691.8,794.64,102.84
ORD-108430,2024-12-16,CUST-00983,Consumer,iPhone 15 Pro Max,Electronics,United States,Online,1,1193.81,0.0,859.54,1193.81,334.27
ORD-108431,2024-12-16,CUST-00983,Corporate,Dior Sauvage 100ml,Beauty,Germany,Online,1,151.15,0.0,68.02,151.15,83.13
ORD-108432,2024-12-16,CUST-00983,Consumer,MacBook Air M2,Electronics,Canada,Retail Store,5,1239.24,0.0,4833.02,6196.18,1363.16
ORD-108433,2024-12-16,CUST-00524,Consumer,AirPods Pro 2,Electronics,Japan,Marketplace,1,240.21,0.05,144.13,228.2,84.07
ORD-108434,2024-12-16,CUST-01389,,Peloton Dumbbells,Sports,United Kingdom,Marketplace,1,91.81,0.15,59.68,78.04,18.36
ORD-108435,2024-12-16,CUST-00068,Consumer,Sony WH-1000XM5,Electronics,United States,Online,2,332.34,0.0,432.05,664.69,232.64
ORD-108436,2024-12-16,CUST-00577,Small Business,MacBook Air M2,Electronics,Brazil,Marketplace,1,1253.19,0.0,977.49,1253.19,275.7
ORD-108437,2024-12-16,CUST-00380,Small Business,Dior Sauvage 100ml,Beauty,United Kingdom,Retail Store,1,138.02,0.0,62.11,138.02,75.91
ORD-108438,2024-12-16,CUST-00813,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Online,3,149.67,0.0,202.06,449.02,246.96
ORD-108439,2024-12-16,CUST-00365,Consumer,Lego Millennium Falcon,Others,United States,Marketplace,2,159.27,0.05,216.61,302.62,86.01
ORD-108440,2024-12-16,CUST-01227,Consumer,Dior Sauvage 100ml,Beauty,Germany,Marketplace,1,149.5,0.0,67.27,149.5,82.23
ORD-108441,2024-12-16,CUST-01222,Consumer,Adidas Ultraboost,Fashion,Pakistan,Retail Store,4,170.58,0.0,395.75,682.33,286.58
ORD-108442,2024-12-16,CUST-00759,Small Business,MacBook Air M2,Electronics,Brazil,Online,4,1216.01,0.0,3793.95,4864.04,1070.09
ORD-108443,2024-12-16,CUST-00553,Small Business,Dior Sauvage 100ml,Beauty,India,Wholesale,2,144.57,0.0,130.11,289.13,159.02
ORD-108444,2024-12-16,CUST-00983,Corporate,Nike Air Max 270,Fashion,India,Retail Store,1,139.02,0.0,76.46,139.02,62.56
ORD-108445,2024-12-16,CUST-00010,Consumer,AirPods Pro 2,Electronics,United States,Wholesale,4,223.05,0.0,535.32,892.2,356.88
ORD-108446,2024-12-16,CUST-00665,Consumer,Adidas Ultraboost,Fashion,United States,Online,2,155.61,0.0,180.51,311.22,130.71
ORD-108447,2024-12-17,CUST-00143,Small Business,MacBook Air M2,Electronics,United States,Online,1,1219.71,0.0,951.38,1219.71,268.33
ORD-108448,2024-12-17,CUST-00075,Consumer,Peloton Dumbbells,Sports,United Kingdom,Online,1,94.6,0.15,61.49,80.41,18.92
ORD-108449,2024-12-17,CUST-00564,Corporate,Sony WH-1000XM5,Electronics,Germany,Online,2,327.15,0.05,425.3,621.59,196.29
ORD-108450,2024-12-17,CUST-00250,Consumer,Peloton Dumbbells,Sports,United States,Online,1,98.88,0.0,64.27,98.88,34.61
ORD-108451,2024-12-17,CUST-00167,Consumer,Dior Sauvage 100ml,Beauty,Australia,Marketplace,3,139.91,0.0,188.87,419.72,230.85
ORD-108452,2024-12-17,CUST-00954,Consumer,Dyson V15 Vacuum,Home & Kitchen,France,Marketplace,2,626.8,0.0,877.51,1253.59,376.08
ORD-108453,2024-12-17,CUST-00983,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,1,1224.22,0.0,954.89,1224.22,269.33
ORD-108454,2024-12-17,CUST-00878,Corporate,Nespresso Vertuo,Home & Kitchen,India,Marketplace,4,169.0,0.0,452.92,675.99,223.07
ORD-108455,2024-12-17,CUST-00251,Consumer,Sony WH-1000XM5  ,Electronics,,Wholesale,1,322.62,0.0,209.7,322.62,112.92
ORD-108456,2024-12-17,CUST-00983,Consumer,Peloton Dumbbells,Sports,United States,Retail Store,1,97.42,0.0,63.32,97.42,34.1
ORD-108457,2024-12-17,CUST-01354,Consumer,Sony WH-1000XM5,Electronics,United States,Retail Store,5,313.77,0.0,1019.77,1568.87,549.1
ORD-108458,2024-12-17,CUST-00780,Consumer,Olaplex No.3,Beauty,Japan,Retail Store,1,30.01,0.0,12.0,30.01,18.01
ORD-108459,2024-12-17,CUST-00567,Consumer,Samsung Galaxy S24,Electronics,Japan,Retail Store,1,916.51,0.0,678.22,916.51,238.29
ORD-108460,2024-12-17,CUST-01341,Consumer,Dior Sauvage 100ml,Beauty,India,Marketplace,1,138.52,0.1,62.34,124.67,62.33
ORD-108461,2024-12-17,CUST-00488,Consumer,Dell XPS 13,Electronics,United Kingdom,Retail Store,2,1062.85,0.0,1743.07,2125.7,382.63
ORD-108462,2024-12-17,CUST-00298,Consumer,Adidas Ultraboost,Fashion,France,Wholesale,1,169.03,0.0,98.04,169.03,70.99
ORD-108463,2024-12-17,CUST-01369,Small Business,Zara Wool Coat,Fashion,Canada,Retail Store,2,175.88,0.15,182.92,299.0,116.08
ORD-108464,2024-12-17,CUST-00718,Consumer,Kindle Paperwhite,Others,United Kingdom,Retail Store,1,145.56,0.0,101.89,145.56,43.67
ORD-108465,2024-12-17,CUST-01244,Corporate,Zara Wool Coat,Fashion,United States,Online,1,197.04,0.0,102.46,197.04,94.58
ORD-108466,2024-12-17,CUST-01194,Small Business,Peloton Dumbbells,Sports,France,Online,1,100.61,0.0,65.4,100.61,35.21
ORD-108467,2024-12-17,CUST-01229,Consumer,IKEA Malm Desk,Home & Kitchen,India,Online,5,134.17,0.0,402.51,670.84,268.33
ORD-108468,2024-12-17,CUST-00370,Consumer,AirPods Pro 2,Electronics,Canada,Retail Store,2,242.94,0.0,291.53,485.88,194.35
ORD-108469,2024-12-17,CUST-01160,Corporate,Peloton Dumbbells  ,Sports,United States,Retail Store,5,99.33,0.0,322.83,496.66,173.83
ORD-108470,2024-12-17,CUST-00664,Consumer,Dior Sauvage 100ml,Beauty,Germany,Online,3,142.81,0.0,192.8,428.44,235.64
ORD-108471,2024-12-17,CUST-01143,Small Business,Nespresso Vertuo,Home & Kitchen,Brazil,Online,1,186.44,0.1,124.92,167.8,42.88
ORD-108472,2024-12-17,CUST-00116,Consumer,Peloton Dumbbells,Sports,Japan,Online,1,97.68,0.0,63.49,97.68,34.19
ORD-108473,2024-12-17,CUST-00240,Corporate,MacBook Air M2,Electronics,United States,Retail Store,1,1101.03,0.0,858.8,1101.03,242.23
ORD-108474,2024-12-17,CUST-01075,Consumer,MacBook Air M2,Electronics,Pakistan,Marketplace,4,1261.84,0.15,3936.95,4290.26,353.31
ORD-108475,2024-12-17,CUST-00983,Small Business,Adidas Ultraboost,Fashion,France,Online,1,161.34,0.0,93.58,161.34,67.76
ORD-108476,2024-12-17,CUST-00641,Consumer,Sony WH-1000XM5,Electronics,United States,Online,1,322.42,0.15,209.57,274.05,64.48
ORD-108477,2024-12-17,CUST-00520,Corporate,MacBook Air M2,Electronics,United Kingdom,Online,3,1223.32,0.0,2862.57,3669.97,807.4
ORD-108478,2024-12-17,CUST-00312,Consumer,MacBook Air M2,Electronics,United Kingdom,Retail Store,2,1211.26,0.0,1889.57,2422.53,532.96
ORD-108479,2024-12-17,CUST-00183,Consumer,iPhone 15 Pro Max,Electronics,,Online,1,1111.06,0.15,799.96,944.4,144.44
ORD-108480,2024-12-17,CUST-00940,Small Business,Dior Sauvage 100ml,Beauty,United Arab Emirates,Online,2,142.27,0.0,128.04,284.53,156.49
ORD-108481,2024-12-17,CUST-00141,Consumer,MacBook Air M2,Electronics,India,Online,2,1151.0,0.0,1795.56,2302.0,506.44
ORD-108482,2024-12-17,CUST-00104,Consumer,iPhone 15 Pro Max,Electronics,United States,Online,1,1079.73,0.0,777.41,1079.73,302.32
ORD-108483,2024-12-17,CUST-00983,Consumer,Nike Air Max 270,Fashion,Japan,Online,2,140.52,0.1,154.57,252.94,98.37
ORD-108484,2024-12-17,CUST-00752,Small Business,MacBook Air M2,Electronics,United States,Online,1,1113.53,0.0,868.56,1113.53,244.97
ORD-108485,2024-12-17,CUST-01064,Consumer,MacBook Air M2,Electronics,United States,Retail Store,1,1173.5,0.0,915.33,1173.5,258.17
ORD-108486,2024-12-17,CUST-01252,Corporate,Nike Air Max 270,Fashion,Brazil,Online,2,140.49,0.0,154.53,280.97,126.44
ORD-108487,2024-12-17,CUST-00779,Consumer,Sony WH-1000XM5,Electronics,Canada,Marketplace,2,304.48,0.0,395.83,608.96,213.13
ORD-108488,2024-12-17,CUST-00928,Consumer,Sony WH-1000XM5,Electronics,United Arab Emirates,Online,1,306.72,0.0,199.37,306.72,107.35
ORD-108489,2024-12-17,CUST-00087,Consumer,Dyson V15 Vacuum,Home & Kitchen,Brazil,Retail Store,1,611.0,0.0,427.7,611.0,183.3
ORD-108490,2024-12-17,CUST-00385,Small Business,MacBook Air M2,Electronics,United States,Retail Store,1,1211.89,0.0,945.27,1211.89,266.62
ORD-108491,2024-12-17,CUST-00093,Corporate,iPad Air 5,Electronics,United States,Marketplace,1,584.65,0.0,444.33,584.65,140.32
ORD-108492,2024-12-17,CUST-01284,Consumer,Peloton Dumbbells,Sports,Germany,Online,1,97.51,0.1,63.38,87.76,24.38
ORD-108493,2024-12-17,CUST-00931,Consumer,Sony WH-1000XM5,Electronics,Japan,Retail Store,2,314.42,0.0,408.74,628.84,220.1
ORD-108494,2024-12-17,CUST-00632,Consumer,IKEA Malm Desk,Home & Kitchen,United States,Online,1,126.01,0.0,75.61,126.01,50.4
ORD-108495,2024-12-17,CUST-01400,Small Business,Sony WH-1000XM5,Electronics,France,Marketplace,1,308.37,0.0,200.44,308.37,107.93
ORD-108496,2024-12-17,CUST-00098,Small Business,MacBook Air M2,Electronics,Japan,Retail Store,2,1225.08,0.0,1911.12,2450.15,539.03
ORD-108497,2024-12-17,CUST-01220,Corporate,Sony WH-1000XM5,Electronics,United States,Wholesale,2,322.16,0.1,418.8,579.88,161.08
ORD-108498,2024-12-18,CUST-00349,Consumer,Samsung Galaxy S24,Electronics,Germany,Online,1,912.33,0.0,675.12,912.33,237.21
ORD-108499,2024-12-18,CUST-00235,Consumer,MacBook Air M2,Electronics,Brazil,Retail Store,1,1207.05,0.15,941.5,1026.0,84.5
ORD-108500,2024-12-18,CUST-00275,Corporate,Sony WH-1000XM5,Electronics,France,Online,1,301.83,0.0,196.19,301.83,105.64
ORD-108501,2024-12-18,CUST-01040,Consumer,Dior Sauvage 100ml,Beauty,Australia,Online,1,137.13,0.0,61.71,137.13,75.42
ORD-108502,2024-12-18,CUST-01218,Small Business,Olaplex No.3  ,Beauty,France,Online,2,29.34,0.0,23.47,58.68,35.21
ORD-108503,2024-12-18,CUST-00021,Small Business,Dior Sauvage 100ml,Beauty,France,Online,1,150.82,0.0,67.87,150.82,82.95
ORD-108504,2024-12-18,CUST-01245,Consumer,iPad Air 5,Electronics,France,Online,1,528.97,0.0,402.01,528.97,126.96
ORD-108505,2024-12-18,CUST-01041,Consumer,Samsung Galaxy S24,Electronics,United States,Online,2,920.43,0.05,1362.23,1748.81,386.58
ORD-108506,2024-12-18,CUST-00087,Corporate,Instant Pot Duo,Home & Kitchen,Japan,Marketplace,1,110.47,0.0,68.49,110.47,41.98
